dataset,person,site,beta_mean,beta_sd,sigma,p_outlier,p_gt0,p_lt0,p_near,p_in_direction,p_opposite_direction,effect_direction,responder,near_zero,opposite,high_precision
Stroop,7443367,MiamiUniversity,-0.06376457104184526,0.03530635234028204,0.03530635234028204,NA,0.035456297009416105,0.9645437029905839,0.09873397968701403,0.9645437029905839,0.035456297009416105,-1,TRUE,FALSE,FALSE,FALSE
Stroop,7443448,PennStateAbington,-0.084892221716895,0.03401176282949274,0.03401176282949274,NA,0.006280722629753321,0.9937192773702467,0.02717863633923079,0.9937192773702467,0.006280722629753321,-1,TRUE,FALSE,FALSE,FALSE
Stroop,7443452,PennStateAbington,-0.1036324820411625,0.03609135235292779,0.03609135235292779,NA,0.0020433309613706596,0.9979566690386293,0.009938426827449942,0.9979566690386293,0.0020433309613706596,-1,TRUE,FALSE,FALSE,FALSE
Stroop,7443469,UniversityOfToronto,-0.056584867210374,0.03289276526789416,0.03289276526789416,NA,0.042690499691686146,0.9573095003083139,0.12306849069620596,0.9573095003083139,0.042690499691686146,-1,TRUE,FALSE,FALSE,TRUE
Stroop,7443534,PennStateAbington,-0.10062737099515875,0.03349471731730612,0.03349471731730612,NA,0.0013310691065610003,0.998668930893439,0.007880149671629755,0.998668930893439,0.0013310691065610003,-1,TRUE,FALSE,FALSE,FALSE
Stroop,7443575,PennStateAbington,-0.096113580043595,0.03400368583242528,0.03400368583242528,NA,0.002352520116715162,0.9976474798832848,0.01227852967146037,0.9976474798832848,0.002352520116715162,-1,TRUE,FALSE,FALSE,FALSE
Stroop,7443696,UniversityOfToronto,-0.07408243738590375,0.0336337021739956,0.0336337021739956,NA,0.013810590847130988,0.986189409152869,0.05134255066283644,0.986189409152869,0.013810590847130988,-1,TRUE,FALSE,FALSE,FALSE
Stroop,7443906,UniversityOfVirginia,-0.083271850385025,0.03474832644227548,0.03474832644227548,NA,0.008277880716274333,0.9917221192837257,0.03283468487705132,0.9917221192837257,0.008277880716274333,-1,TRUE,FALSE,FALSE,FALSE
Stroop,7443907,UniversityOfVirginia,-0.07952428976161775,0.03037658443990493,0.03037658443990493,NA,0.004423026467728963,0.995576973532271,0.024498694065731796,0.995576973532271,0.004423026467728963,-1,TRUE,FALSE,FALSE,TRUE
Stroop,7443910,UniversityOfVirginia,-0.0712811751551395,0.03234478198990121,0.03234478198990121,NA,0.013769484070213278,0.9862305159297867,0.05404627825302599,0.9862305159297867,0.013769484070213278,-1,TRUE,FALSE,FALSE,TRUE
Stroop,7443949,MontanaStateUniversity,-0.0839896095521,0.03291859660973966,0.03291859660973966,NA,0.005364040036623496,0.9946359599633765,0.025163736578244777,0.9946359599633765,0.005364040036623496,-1,TRUE,FALSE,FALSE,TRUE
Stroop,7443950,MontanaStateUniversity,-0.06339598680327525,0.03296768743261668,0.03296768743261668,NA,0.027241693735490125,0.9727583062645099,0.08832435643814818,0.9727583062645099,0.027241693735490125,-1,TRUE,FALSE,FALSE,FALSE
Stroop,7444045,IthacaCollege,-0.06604638194975543,0.03122057084663877,0.03122057084663877,NA,0.017194680598725087,0.9828053194012749,0.06719838694888225,0.9828053194012749,0.017194680598725087,-1,TRUE,FALSE,FALSE,TRUE
Stroop,7444050,IthacaCollege,-0.0884897770700575,0.03074482382486778,0.03074482382486778,NA,0.0019997522485897257,0.9980002477514103,0.012741980421163812,0.9980002477514103,0.0019997522485897257,-1,TRUE,FALSE,FALSE,TRUE
Stroop,7444171,UniversityOfVirginia,-0.0686383467028225,0.02668143809048772,0.02668143809048772,NA,0.005048158010695358,0.9949518419893046,0.03371041398240471,0.9949518419893046,0.005048158010695358,-1,TRUE,FALSE,FALSE,TRUE
Stroop,7444184,NovaSoutheasternUniversity,-0.110813495933175,0.03372184382338819,0.03372184382338819,NA,5.079169444542897e-4,0.9994920830555457,0.0034880317166433583,0.9994920830555457,5.079169444542897e-4,-1,TRUE,FALSE,FALSE,FALSE
Stroop,7444248,VirginiaCommonwealthUniversity,-0.09167967823690576,0.03320606662923971,0.03320606662923971,NA,0.002881837421230382,0.9971181625787696,0.015054184671117632,0.9971181625787696,0.002881837421230382,-1,TRUE,FALSE,FALSE,FALSE
Stroop,7444275,UniversityOfVirginia,-0.06644924909640475,0.02886110670476284,0.02886110670476284,NA,0.010656862021422908,0.9893431379785771,0.05239312647238914,0.9893431379785771,0.010656862021422908,-1,TRUE,FALSE,FALSE,TRUE
Stroop,7444329,UniversityOfVirginia,-0.0801944254503475,0.03110513432516768,0.03110513432516768,NA,0.004966209187461823,0.9950337908125382,0.02584495558554034,0.9950337908125382,0.004966209187461823,-1,TRUE,FALSE,FALSE,TRUE
Stroop,7444331,UniversityOfVirginia,-0.068115284311985,0.0330367181662471,0.0330367181662471,NA,0.01961313280566568,0.9803868671943343,0.06881410235764318,0.9803868671943343,0.01961313280566568,-1,TRUE,FALSE,FALSE,FALSE
Stroop,7444336,MontanaStateUniversity,-0.0731648456694932,0.03396712582492849,0.03396712582492849,NA,0.015620482328802643,0.9843795176711974,0.05572379499317692,0.9843795176711974,0.015620482328802643,-1,TRUE,FALSE,FALSE,FALSE
Stroop,7444337,MontanaStateUniversity,-0.094994471476425,0.03138047161494763,0.03138047161494763,NA,0.001234216976063185,0.9987657830239368,0.008303836477287163,0.9987657830239368,0.001234216976063185,-1,TRUE,FALSE,FALSE,TRUE
Stroop,7444367,UniversityOfFlorida,-0.03824598928941673,0.03018449485515792,0.03018449485515792,NA,0.10256441174984765,0.8974355882501523,0.24593743001996304,0.8974355882501523,0.10256441174984765,-1,FALSE,FALSE,FALSE,TRUE
Stroop,7444370,UniversityOfFlorida,-0.0594340075062175,0.03142018364275099,0.03142018364275099,NA,0.029273021897145535,0.9707269781028545,0.09899594157725533,0.9707269781028545,0.029273021897145535,-1,TRUE,FALSE,FALSE,TRUE
Stroop,7444388,UniversityOfFlorida,-0.08228954746855023,0.03270376861156327,0.03270376861156327,NA,0.005931225022434705,0.9940687749775653,0.02753144664436158,0.9940687749775653,0.005931225022434705,-1,TRUE,FALSE,FALSE,TRUE
Stroop,7444389,UniversityOfFlorida,-0.0865764325806575,0.02901022251467212,0.02901022251467212,NA,0.0014209435168881512,0.9985790564831118,0.010749059278711615,0.9985790564831118,0.0014209435168881512,-1,TRUE,FALSE,FALSE,TRUE
Stroop,7444438,UniversityOfVirginia,-0.086555920578735,0.032952342230534,0.032952342230534,NA,0.0043108642111739925,0.995689135788826,0.021092866982016956,0.995689135788826,0.0043108642111739925,-1,TRUE,FALSE,FALSE,FALSE
Stroop,7444441,UniversityOfVirginia,-0.07248654884632,0.03293891981336615,0.03293891981336615,NA,0.013880927150536793,0.9861190728494632,0.053035639193945716,0.9861190728494632,0.013880927150536793,-1,TRUE,FALSE,FALSE,FALSE
Stroop,7444444,UniversityOfVirginia,-0.08942080716644,0.03156269549327038,0.03156269549327038,NA,0.002304825986343073,0.9976951740136569,0.013659334189466299,0.9976951740136569,0.002304825986343073,-1,TRUE,FALSE,FALSE,TRUE
Stroop,7444492,UniversityOfFlorida,-0.0420208510873985,0.0321177666563567,0.0321177666563567,NA,0.09537957544897202,0.904620424551028,0.2197350053852063,0.904620424551028,0.09537957544897202,-1,TRUE,FALSE,FALSE,TRUE
Stroop,7444521,IthacaCollege,-0.07561345733713,0.03091458322948226,0.03091458322948226,NA,0.007224891729715965,0.992775108270284,0.03502284663456212,0.992775108270284,0.007224891729715965,-1,TRUE,FALSE,FALSE,TRUE
Stroop,7444524,IthacaCollege,-0.10548178346743,0.0343779064193187,0.0343779064193187,NA,0.0010763963151340095,0.998923603684866,0.006318654195850648,0.998923603684866,0.0010763963151340095,-1,TRUE,FALSE,FALSE,FALSE
Stroop,7444525,NovaSoutheasternUniversity,-0.07986995125482925,0.03391880347944159,0.03391880347944159,NA,0.009267843757857719,0.9907321562421423,0.0371558033914543,0.9907321562421423,0.009267843757857719,-1,TRUE,FALSE,FALSE,FALSE
Stroop,7444527,UniversityOfFlorida,-0.06534352812609825,0.03107616323619761,0.03107616323619761,NA,0.01774645182553758,0.9822535481744624,0.06925361344725278,0.9822535481744624,0.01774645182553758,-1,TRUE,FALSE,FALSE,TRUE
Stroop,7444528,UniversityOfFlorida,-0.0288204731540925,0.0318629769647453,0.0318629769647453,NA,0.18286175312674602,0.817138246873254,0.32822071957708454,0.817138246873254,0.18286175312674602,-1,FALSE,FALSE,FALSE,TRUE
Stroop,7444574,SanDiegoStateUniversity,-0.097539496715185,0.03179571017075588,0.03179571017075588,NA,0.001078588370385658,0.9989214116296143,0.007261343707427925,0.9989214116296143,0.001078588370385658,-1,TRUE,FALSE,FALSE,TRUE
Stroop,7444575,SanDiegoStateUniversity,-0.07239682661298327,0.03163941697042612,0.03163941697042612,NA,0.011063386622684024,0.988936613377316,0.04710623158957283,0.988936613377316,0.011063386622684024,-1,TRUE,FALSE,FALSE,TRUE
Stroop,7444577,SanDiegoStateUniversity,-0.08994463443196,0.03259696200033149,0.03259696200033149,NA,0.0028963108517079394,0.9971036891482921,0.015574854703808594,0.9971036891482921,0.0028963108517079394,-1,TRUE,FALSE,FALSE,TRUE
Stroop,7444578,SanDiegoStateUniversity,-0.05605200127816225,0.03399328740027206,0.03399328740027206,NA,0.049582646035522315,0.9504173539644777,0.13180991296759115,0.9504173539644777,0.049582646035522315,-1,TRUE,FALSE,FALSE,FALSE
Stroop,7444738,SanDiegoStateUniversity,-0.0792755265001,0.0348189907354655,0.0348189907354655,NA,0.011399387416770601,0.9886006125832294,0.04216327185987756,0.9886006125832294,0.011399387416770601,-1,TRUE,FALSE,FALSE,FALSE
Stroop,7444739,SanDiegoStateUniversity,-0.097038795802325,0.031144963238663,0.031144963238663,NA,9.175009624083907e-4,0.9990824990375916,0.006603118644089023,0.9990824990375916,9.175009624083907e-4,-1,TRUE,FALSE,FALSE,TRUE
Stroop,7444742,SanDiegoStateUniversity,-0.098222963461275,0.03264163393817451,0.03264163393817451,NA,0.0013099791691236762,0.9986900208308763,0.00813186917256048,0.9986900208308763,0.0013099791691236762,-1,TRUE,FALSE,FALSE,TRUE
Stroop,7446487,VirginiaCommonwealthUniversity,-0.110386713183725,0.03327268055687479,0.03327268055687479,NA,4.5391010271778054e-4,0.9995460898972822,0.00325385953539159,0.9995460898972822,4.5391010271778054e-4,-1,TRUE,FALSE,FALSE,FALSE
Stroop,7446584,NovaSoutheasternUniversity,-0.0963826142317525,0.03501573231969103,0.03501573231969103,NA,0.0029566402572928085,0.9970433597427072,0.014133543993219533,0.9970433597427072,0.0029566402572928085,-1,TRUE,FALSE,FALSE,FALSE
Stroop,7446786,MontanaStateUniversity,-0.0841334406333025,0.03292063549361272,0.03292063549361272,NA,0.005299567341332301,0.9947004326586677,0.024919819464917392,0.9947004326586677,0.005299567341332301,-1,TRUE,FALSE,FALSE,TRUE
Stroop,7446788,MontanaStateUniversity,-0.0709179753963325,0.032356902701201,0.032356902701201,NA,0.014199078693571177,0.9858009213064288,0.05530760820777758,0.9858009213064288,0.014199078693571177,-1,TRUE,FALSE,FALSE,TRUE
Stroop,7446937,MontanaStateUniversity,-0.07795963834281525,0.03087258312414821,0.03087258312414821,NA,0.0057815210404029704,0.994218478959597,0.029478579781607395,0.994218478959597,0.0057815210404029704,-1,TRUE,FALSE,FALSE,TRUE
Stroop,7446938,MontanaStateUniversity,-0.094422731332245,0.03403840267342405,0.03403840267342405,NA,0.0027685333272907675,0.9972314666727092,0.014004430101356546,0.9972314666727092,0.0027685333272907675,-1,TRUE,FALSE,FALSE,FALSE
Stroop,7446957,CarletonUniversity,-0.09630163004095,0.03254920145686716,0.03254920145686716,NA,0.0015449590963809712,0.998455040903619,0.009357746741322392,0.998455040903619,0.0015449590963809712,-1,TRUE,FALSE,FALSE,TRUE
Stroop,7447121,UniversityOfSouthernMississippi,-0.08896980896924125,0.032740294316627,0.032740294316627,NA,0.003289446967562615,0.9967105530324374,0.01714044441030438,0.9967105530324374,0.003289446967562615,-1,TRUE,FALSE,FALSE,TRUE
Stroop,7447123,NovaSoutheasternUniversity,-0.08450387237679,0.03460869905395357,0.03460869905395357,NA,0.007309254372655838,0.9926907456273442,0.029908923782267505,0.9926907456273442,0.007309254372655838,-1,TRUE,FALSE,FALSE,FALSE
Stroop,7451128,CarletonUniversity,-0.079448873106111,0.0316038934068386,0.0316038934068386,NA,0.005970297054894713,0.9940297029451053,0.029156222977273827,0.9940297029451053,0.005970297054894713,-1,TRUE,FALSE,FALSE,TRUE
Stroop,7451145,UniversityOfToronto,-0.0631516192464125,0.03256514731737772,0.03256514731737772,NA,0.02623609236402691,0.9737639076359731,0.0872373698870409,0.9737639076359731,0.02623609236402691,-1,TRUE,FALSE,FALSE,TRUE
Stroop,7451242,VirginiaCommonwealthUniversity,-0.104292351909,0.03144327979174843,0.03144327979174843,NA,4.552074576481546e-4,0.9995447925423518,0.00363399271769671,0.9995447925423518,4.552074576481546e-4,-1,TRUE,FALSE,FALSE,TRUE
Stroop,7451250,UniversityOfToronto,-0.0553073009545109,0.03279657599467699,0.03279657599467699,NA,0.045861869810905675,0.9541381301890943,0.13000727804649292,0.9541381301890943,0.045861869810905675,-1,TRUE,FALSE,FALSE,TRUE
Stroop,7451266,UniversityOfToronto,-0.061663885069954,0.03152650885101452,0.03152650885101452,NA,0.025236250774356095,0.9747637492256439,0.08836460059073192,0.9747637492256439,0.025236250774356095,-1,TRUE,FALSE,FALSE,TRUE
Stroop,7451394,UniversityOfToronto,-0.03571239583137925,0.02924545131712438,0.02924545131712438,NA,0.11101906233483949,0.8889809376651605,0.2671537414123448,0.8889809376651605,0.11101906233483949,-1,FALSE,FALSE,FALSE,TRUE
Stroop,7451397,UniversityOfToronto,-0.0623056751514175,0.03267210935711402,0.03267210935711402,NA,0.028260367848343737,0.9717396321516563,0.09180289952922183,0.9717396321516563,0.028260367848343737,-1,TRUE,FALSE,FALSE,TRUE
Stroop,7451583,IthacaCollege,-0.09478817897215576,0.03159213705263612,0.03159213705263612,NA,0.001348248126196494,0.9986517518738035,0.00881928132634402,0.9986517518738035,0.001348248126196494,-1,TRUE,FALSE,FALSE,TRUE
Stroop,7451584,IthacaCollege,-0.09470789332848276,0.03366544257579555,0.03366544257579555,NA,0.002452495379048014,0.997547504620952,0.01291098403448121,0.997547504620952,0.002452495379048014,-1,TRUE,FALSE,FALSE,FALSE
Stroop,7451666,MontanaStateUniversity,-0.09629750402646,0.0328558108015571,0.0328558108015571,NA,0.0016898402273527457,0.9983101597726473,0.009910955206366645,0.9983101597726473,0.0016898402273527457,-1,TRUE,FALSE,FALSE,TRUE
Stroop,7451668,MontanaStateUniversity,-0.08762583001332,0.03302909333813902,0.03302909333813902,NA,0.003989120425864856,0.9960108795741351,0.019746364858837295,0.9960108795741351,0.003989120425864856,-1,TRUE,FALSE,FALSE,FALSE
Stroop,7451743,NovaSoutheasternUniversity,-0.0916495471622575,0.03320665493523621,0.03320665493523621,NA,0.0028902866589342047,0.9971097133410658,0.0150895811079369,0.9971097133410658,0.0028902866589342047,-1,TRUE,FALSE,FALSE,FALSE
Stroop,7451820,BradleyUniversity,-0.06361073917815,0.03128433971541899,0.03128433971541899,NA,0.02101064162448485,0.9789893583755152,0.07789379789596196,0.9789893583755152,0.02101064162448485,-1,TRUE,FALSE,FALSE,TRUE
Stroop,7451822,BradleyUniversity,-0.0727202349601915,0.03335018402788791,0.03335018402788791,NA,0.014610033257332122,0.9853899667426679,0.05424472376523193,0.9853899667426679,0.014610033257332122,-1,TRUE,FALSE,FALSE,FALSE
Stroop,7451824,BradleyUniversity,-0.07607235054216176,0.03430015997719387,0.03430015997719387,NA,0.013282788593975914,0.9867172114060241,0.04850245394791275,0.9867172114060241,0.013282788593975914,-1,TRUE,FALSE,FALSE,FALSE
Stroop,7451953,MontanaStateUniversity,-0.104800187047425,0.03484787799586046,0.03484787799586046,NA,0.0013176283475074824,0.9986823716524925,0.007307122508550479,0.9986823716524925,0.0013176283475074824,-1,TRUE,FALSE,FALSE,FALSE
Stroop,7451954,MontanaStateUniversity,-0.09194633373842,0.03261559165957405,0.03261559165957405,NA,0.0024079901784216373,0.9975920098215784,0.013396682437584961,0.9975920098215784,0.0024079901784216373,-1,TRUE,FALSE,FALSE,TRUE
Stroop,7451981,BradleyUniversity,-0.06044569862634975,0.0305684542399223,0.0305684542399223,NA,0.02399888722224164,0.9760011127777584,0.08864945023016013,0.9760011127777584,0.02399888722224164,-1,TRUE,FALSE,FALSE,TRUE
Stroop,7452008,NovaSoutheasternUniversity,-0.04642968728320725,0.0297955840578444,0.0297955840578444,NA,0.05958414154563607,0.9404158584543639,0.17464053236643706,0.9404158584543639,0.05958414154563607,-1,TRUE,FALSE,FALSE,TRUE
Stroop,7452023,BradleyUniversity,-0.0783723404655025,0.03196544743324147,0.03196544743324147,NA,0.007107517978685696,0.9928924820213143,0.032873172779857907,0.9928924820213143,0.007107517978685696,-1,TRUE,FALSE,FALSE,TRUE
Stroop,7452028,BradleyUniversity,-0.07874777965002,0.03332786826869357,0.03332786826869357,NA,0.009068219017165258,0.9909317809828347,0.03744997825982499,0.9909317809828347,0.009068219017165258,-1,TRUE,FALSE,FALSE,FALSE
Stroop,7452090,UniversityOfSouthernMississippi,-0.06065558070237375,0.03317156565489408,0.03317156565489408,NA,0.03373417003135981,0.9662658299686402,0.1026528249901486,0.9662658299686402,0.03373417003135981,-1,TRUE,FALSE,FALSE,FALSE
Stroop,7452161,BradleyUniversity,-0.05558772809226425,0.03124574598150117,0.03124574598150117,NA,0.03761582523644069,0.9623841747635593,0.11958073207292264,0.9623841747635593,0.03761582523644069,-1,TRUE,FALSE,FALSE,TRUE
Stroop,7452213,BradleyUniversity,-0.05877584923814,0.029975952408254,0.029975952408254,NA,0.02495312221704915,0.9750468777829508,0.09361299514406096,0.9750468777829508,0.02495312221704915,-1,TRUE,FALSE,FALSE,TRUE
Stroop,7452235,BradleyUniversity,-0.07142396304120525,0.03387593287634256,0.03387593287634256,NA,0.017498270898057555,0.9825017291019424,0.061026470419163314,0.9825017291019424,0.017498270898057555,-1,TRUE,FALSE,FALSE,FALSE
Stroop,7452317,BradleyUniversity,-0.097010672697575,0.0307224871875704,0.0307224871875704,NA,7.952487169133882e-4,0.9992047512830866,0.006024113644202633,0.9992047512830866,7.952487169133882e-4,-1,TRUE,FALSE,FALSE,TRUE
Stroop,7452323,BradleyUniversity,-0.059356394199404,0.02668385219220214,0.02668385219220214,NA,0.01305972225354779,0.9869402777464522,0.0686478240607119,0.9869402777464522,0.01305972225354779,-1,TRUE,FALSE,FALSE,TRUE
Stroop,7452365,NovaSoutheasternUniversity,-0.09114729839452,0.03379578052477452,0.03379578052477452,NA,0.003498339171252529,0.9965016608287475,0.01713331743078539,0.9965016608287475,0.003498339171252529,-1,TRUE,FALSE,FALSE,FALSE
Stroop,7452371,BradleyUniversity,-0.06297021975028876,0.03067475904213264,0.03067475904213264,NA,0.020044290175308732,0.9799557098246913,0.07721508768549035,0.9799557098246913,0.020044290175308732,-1,TRUE,FALSE,FALSE,TRUE
Stroop,7452456,BradleyUniversity,-0.08704920513461575,0.03470218999528739,0.03470218999528739,NA,0.006062860819062044,0.993937139180938,0.025653163286731284,0.993937139180938,0.006062860819062044,-1,TRUE,FALSE,FALSE,FALSE
Stroop,7452487,BradleyUniversity,-0.08230897771653,0.03261367620315446,0.03261367620315446,NA,0.00580541588535477,0.9941945841146452,0.027179908147024423,0.9941945841146452,0.00580541588535477,-1,TRUE,FALSE,FALSE,TRUE
Stroop,7452505,BradleyUniversity,-0.08765384146957075,0.03344750592367103,0.03344750592367103,NA,0.004388256020451009,0.995611743979549,0.020908594237967426,0.995611743979549,0.004388256020451009,-1,TRUE,FALSE,FALSE,FALSE
Stroop,7452756,CarletonUniversity,-0.0533412587795814,0.03540335863654206,0.03540335863654206,NA,0.06594734118073753,0.9340526588192625,0.15400744360722285,0.9340526588192625,0.06594734118073753,-1,TRUE,FALSE,FALSE,FALSE
Stroop,7453912,NovaSoutheasternUniversity,-0.0771821627800675,0.03099715600629806,0.03099715600629806,NA,0.006387592894142258,0.9936124071058577,0.03167788678150418,0.9936124071058577,0.006387592894142258,-1,TRUE,FALSE,FALSE,TRUE
Stroop,7453963,MiamiUniversity,-0.046416550367138,0.03200672724567383,0.03200672724567383,NA,0.07349965942983738,0.9265003405701626,0.18559873118580084,0.9265003405701626,0.07349965942983738,-1,TRUE,FALSE,FALSE,TRUE
Stroop,7454047,UniversityOfToronto,-0.083575659793765,0.03146049719378148,0.03146049719378148,NA,0.003947506589303651,0.9960524934106963,0.02115280875443848,0.9960524934106963,0.003947506589303651,-1,TRUE,FALSE,FALSE,TRUE
Stroop,7454233,UniversityOfToronto,-0.0442494635954095,0.02982159617944001,0.02982159617944001,NA,0.06893019631444497,0.931069803685555,0.1924636955496578,0.931069803685555,0.06893019631444497,-1,TRUE,FALSE,FALSE,TRUE
Stroop,7454295,PacificLutheranUniversity,-0.0815233876459425,0.03201391424336408,0.03201391424336408,NA,0.005440482475371877,0.9945595175246281,0.02655835480774238,0.9945595175246281,0.005440482475371877,-1,TRUE,FALSE,FALSE,TRUE
Stroop,7454365,UniversityOfToronto,-0.080431387626805,0.03346066608133145,0.03346066608133145,NA,0.008113726776770691,0.9918862732232293,0.03411247365359593,0.9918862732232293,0.008113726776770691,-1,TRUE,FALSE,FALSE,FALSE
Stroop,7454384,PacificLutheranUniversity,-0.10079099312435,0.03335605364883564,0.03335605364883564,NA,0.001256921384700349,0.9987430786152997,0.0075694151736001025,0.9987430786152997,0.001256921384700349,-1,TRUE,FALSE,FALSE,FALSE
Stroop,7454471,NovaSoutheasternUniversity,-0.11269393917385,0.03289736927105134,0.03289736927105134,NA,3.0669713191000536e-4,0.99969330286809,0.0023912054079761047,0.99969330286809,3.0669713191000536e-4,-1,TRUE,FALSE,FALSE,TRUE
Stroop,7454511,PacificLutheranUniversity,-0.103678024583925,0.03505696809558879,0.03505696809558879,NA,0.001551148291651483,0.9984488517083485,0.008285772466096852,0.9984488517083485,0.001551148291651483,-1,TRUE,FALSE,FALSE,FALSE
Stroop,7454526,UniversityOfToronto,-0.06465965462062125,0.02941185122767141,0.02941185122767141,NA,0.013959531157071714,0.9860404688429283,0.06245543450554192,0.9860404688429283,0.013959531157071714,-1,TRUE,FALSE,FALSE,TRUE
Stroop,7454527,UniversityOfToronto,-0.0852735252660405,0.03432345737730288,0.03432345737730288,NA,0.006488323488282544,0.9935116765117175,0.027523310012610658,0.9935116765117175,0.006488323488282544,-1,TRUE,FALSE,FALSE,FALSE
Stroop,7454556,VirginiaCommonwealthUniversity,-0.0834222703870533,0.03491852641579918,0.03491852641579918,NA,0.008445893103697255,0.9915541068963027,0.03313358000818423,0.9915541068963027,0.008445893103697255,-1,TRUE,FALSE,FALSE,FALSE
Stroop,7454639,NovaSoutheasternUniversity,-0.0667305489941725,0.03494605777444049,0.03494605777444049,NA,0.028096871675798774,0.9719031283242012,0.08404021913745463,0.9719031283242012,0.028096871675798774,-1,TRUE,FALSE,FALSE,FALSE
Stroop,7454662,PacificLutheranUniversity,-0.06705435686700476,0.03337921859407074,0.03337921859407074,NA,0.022275705796982237,0.9777242942030178,0.07476248410938613,0.9777242942030178,0.022275705796982237,-1,TRUE,FALSE,FALSE,FALSE
Stroop,7454683,UniversityOfToronto,-0.0639881500234245,0.03442361829356699,0.03442361829356699,NA,0.03152459862172363,0.9684754013782764,0.09330465515406716,0.9684754013782764,0.03152459862172363,-1,TRUE,FALSE,FALSE,FALSE
Stroop,7454697,UniversityOfToronto,-0.0965416300164625,0.03303264459501882,0.03303264459501882,NA,0.0017355393181089918,0.998264460681891,0.010038452885112403,0.998264460681891,0.0017355393181089918,-1,TRUE,FALSE,FALSE,FALSE
Stroop,7454853,UNKNOWN,-0.087810875510075,0.03353648016251978,0.03353648016251978,NA,0.004417562130836772,0.9955824378691632,0.02093517606515316,0.9955824378691632,0.004417562130836772,-1,TRUE,FALSE,FALSE,FALSE
Stroop,7454876,IthacaCollege,-0.0809426789283625,0.03228522794719395,0.03228522794719395,NA,0.006086108645734556,0.9939138913542654,0.028653351393016058,0.9939138913542654,0.006086108645734556,-1,TRUE,FALSE,FALSE,TRUE
Stroop,7454928,UniversityOfToronto,-0.0677776175230034,0.03105205272051252,0.03105205272051252,NA,0.014528596570047903,0.9854714034299521,0.05959647345792762,0.9854714034299521,0.014528596570047903,-1,TRUE,FALSE,FALSE,TRUE
Stroop,7454948,UniversityOfToronto,-0.0609482577517255,0.03215519021729129,0.03215519021729129,NA,0.029017017395845834,0.9709829826041542,0.09551711138113261,0.9709829826041542,0.029017017395845834,-1,TRUE,FALSE,FALSE,TRUE
Stroop,7454951,UniversityOfSouthernMississippi,-0.0560978040720165,0.03312344802342856,0.03312344802342856,NA,0.045170852781742155,0.9548291472182578,0.1271035032799014,0.9548291472182578,0.045170852781742155,-1,TRUE,FALSE,FALSE,FALSE
Stroop,7455127,BradleyUniversity,-0.09070642456821,0.03312927580155354,0.03312927580155354,NA,0.003091138578797281,0.9969088614212027,0.015994419438199015,0.9969088614212027,0.003091138578797281,-1,TRUE,FALSE,FALSE,FALSE
Stroop,7455148,NovaSoutheasternUniversity,-0.092417443285701,0.03525273769999861,0.03525273769999861,NA,0.004376317074244462,0.9956236829257555,0.019262350078596224,0.9956236829257555,0.004376317074244462,-1,TRUE,FALSE,FALSE,FALSE
Stroop,7455165,BradleyUniversity,-0.06546516380219425,0.0336553033600003,0.0336553033600003,NA,0.025877479819293003,0.974122520180707,0.08281099199575992,0.974122520180707,0.025877479819293003,-1,TRUE,FALSE,FALSE,FALSE
Stroop,7455169,BradleyUniversity,-0.075420579692055,0.03313927984893484,0.03313927984893484,NA,0.011426997965277352,0.9885730020347226,0.045235060915291836,0.9885730020347226,0.011426997965277352,-1,TRUE,FALSE,FALSE,FALSE
Stroop,7455171,UniversityOfToronto,-0.06112592675277525,0.03143540107315045,0.03143540107315045,NA,0.02591799632966496,0.974082003670335,0.09046148164044021,0.974082003670335,0.02591799632966496,-1,TRUE,FALSE,FALSE,TRUE
Stroop,7455179,UniversityOfToronto,-0.05883881532022925,0.03526676701092355,0.03526676701092355,NA,0.04761890192566809,0.9523810980743319,0.1226936766140555,0.9523810980743319,0.04761890192566809,-1,TRUE,FALSE,FALSE,FALSE
Stroop,7455219,BradleyUniversity,-0.0794179561494545,0.03249442363609165,0.03249442363609165,NA,0.007261731532468008,0.992738268467532,0.032624493875815785,0.992738268467532,0.007261731532468008,-1,TRUE,FALSE,FALSE,TRUE
Stroop,7455240,BradleyUniversity,-0.07013231475086,0.03393690363853325,0.03393690363853325,NA,0.019388279101576256,0.9806117208984237,0.06585307369249105,0.9806117208984237,0.019388279101576256,-1,TRUE,FALSE,FALSE,FALSE
Stroop,7455262,BradleyUniversity,-0.07358079308348625,0.03371560632762626,0.03371560632762626,NA,0.014540172006123453,0.9854598279938765,0.05325272668511327,0.9854598279938765,0.014540172006123453,-1,TRUE,FALSE,FALSE,FALSE
Stroop,7455304,BradleyUniversity,-0.0847388844706825,0.03402353907097504,0.03402353907097504,NA,0.006376454996938619,0.9936235450030614,0.027494952224316416,0.9936235450030614,0.006376454996938619,-1,TRUE,FALSE,FALSE,FALSE
Stroop,7455310,BradleyUniversity,-0.096414148862682,0.0355102326793858,0.0355102326793858,NA,0.0033126989888138114,0.9966873010111862,0.015180849467401392,0.9966873010111862,0.0033126989888138114,-1,TRUE,FALSE,FALSE,FALSE
Stroop,7455369,BradleyUniversity,-0.0753591649479875,0.03083312082986243,0.03083312082986243,NA,0.007260743306484629,0.9927392566935154,0.03529988165746556,0.9927392566935154,0.007260743306484629,-1,TRUE,FALSE,FALSE,TRUE
